"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"286" "SRS019029_NODE_6_length_228097_cov_44.1275" 228097 44.1275 FALSE 28.54 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS019029" "US" "VC_1770_0" "Veillonella"
"287" "SRS019045_NODE_2_length_282574_cov_19.3909" 282574 19.3909 FALSE 34.51 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS019045" "US" "" NA
"288" "SRS019045_NODE_3_length_235224_cov_10.5947" 235224 10.5947 FALSE 52.47 FALSE FALSE "Siphoviridae" NA NA 0 31 FALSE "SRS019045" "US" "VC_3139_15" NA
"289" "SRS019071_NODE_2_length_288372_cov_23.2822" 288372 23.2822 FALSE 40.36 FALSE FALSE "Myoviridae" NA NA 0 35 TRUE "SRS019071" "US" "" NA
"290" "SRS019071_NODE_6_length_242824_cov_6.43468" 242824 6.43468 FALSE 26.96 FALSE FALSE "Myoviridae" NA NA 0 33 TRUE "SRS019071" "US" "VC_3308_0" "Neisseria"
"291" "SRS019071_NODE_8_length_220168_cov_13.6224" 220168 13.6224 FALSE 30.47 FALSE FALSE "Myoviridae" NA NA 0 70 TRUE "SRS019071" "US" "" "Prevotella"
"292" "SRS019071_NODE_11_length_212055_cov_16.3756" 212055 16.3756 FALSE 27.91 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS019071" "US" "" NA
"293" "SRS019073_NODE_1_length_343865_cov_22.8081" 343865 22.8081 FALSE 32.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS019073" "US" "VC_4090_13" NA
"294" "SRS019077_NODE_1_length_343869_cov_159.995" 343869 159.995 FALSE 32.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS019077" "US" "VC_4090_13" NA
"295" "SRS019122_NODE_10_length_245198_cov_9.85585" 245198 9.85585 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS019122" "US" "VC_4224_3" "Veillonella"
"296" "SRS019122_NODE_14_length_227426_cov_10.5494" 227426 10.5494 FALSE 30.09 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS019122" "US" "VC_172_4" "Veillonella"
"297" "SRS019124_NODE_2_length_321408_cov_10.9524" 321408 10.9524 FALSE 29.41 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS019124" "US" NA NA
"298" "SRS019124_NODE_5_length_253409_cov_50.6616" 253409 50.6616 FALSE 35.66 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS019124" "US" "VC_635_14" NA
"299" "SRS019124_NODE_9_length_213917_cov_21.6778" 213917 21.6778 FALSE 33.41 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS019124" "US" "VC_2166_0" NA
"300" "SRS019128_NODE_1_length_291270_cov_8.23054" 291270 8.23054 FALSE 27.79 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS019128" "US" "VC_6797_0" NA
"301" "SRS019128_NODE_3_length_269534_cov_11.4733" 269534 11.4733 TRUE 41.21 FALSE FALSE "Myoviridae" NA NA 0 86 FALSE "SRS019128" "US" "VC_3069_2" NA
"302" "SRS019128_NODE_4_length_264155_cov_13.4601" 264155 13.4601 TRUE 40.14 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS019128" "US" "VC_3542_0" NA
"303" "SRS019219_NODE_1_length_322763_cov_10.3718" 322763 10.3718 FALSE 29.53 FALSE FALSE "Myoviridae" NA NA 0 89 TRUE "SRS019219" "US" NA NA
"304" "SRS019219_NODE_4_length_288313_cov_5.07394" 288313 5.07394 FALSE 31.11 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS019219" "US" "VC_3234_0" "Veillonella"
"305" "SRS019219_NODE_8_length_242039_cov_4.42797" 242039 4.42797 FALSE 30.89 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS019219" "US" "VC_3143_0" "Fusobacterium"
"306" "SRS019219_NODE_9_length_232804_cov_7.05368" 232804 7.05368 FALSE 41.73 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS019219" "US" "VC_174_0" "Selenomonas"
"307" "SRS019219_NODE_12_length_208169_cov_11.993" 208169 11.993 FALSE 45.4 FALSE FALSE "Myoviridae" NA NA 0 22 FALSE "SRS019219" "US" "VC_8879_6" NA
"308" "SRS019225_NODE_2_length_435582_cov_61.5931" 435582 61.5931 FALSE 32.74 FALSE FALSE "Myoviridae" NA NA 0 79 TRUE "SRS019225" "US" NA NA
"309" "SRS019225_NODE_4_length_240247_cov_7.70678" 240247 7.70678 FALSE 55.71 FALSE FALSE "Myoviridae" NA NA 1 41 FALSE "SRS019225" "US" "" "Actinomyces"
"310" "SRS019327_NODE_9_length_258319_cov_7.57032" 258319 7.57032 FALSE 32.27 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS019327" "US" "VC_8803_6" NA
"311" "SRS019333_NODE_5_length_209906_cov_13.2582" 209906 13.2582 FALSE 42.22 FALSE FALSE "Siphoviridae" NA NA 1 36 FALSE "SRS019333" "US" "" "Rothia"
"312" "SRS019387_NODE_1_length_229131_cov_7.35586" 229131 7.35586 FALSE 32.69 FALSE FALSE "Myoviridae" NA NA 0 41 TRUE "SRS019387" "US" "VC_4529_0" NA
"313" "SRS019591_NODE_2_length_240307_cov_18.4221" 240307 18.4221 FALSE 30.98 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS019591" "US" "VC_2166_3" "Veillonella"
"314" "SRS019607_NODE_9_length_235695_cov_219.599" 235695 219.599 TRUE 31.3 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS019607" "US" "VC_1769_9" NA
"315" "SRS019607_NODE_13_length_200851_cov_36.2284" 200851 36.2284 FALSE 29.73 FALSE FALSE "Siphoviridae" NA NA 0 53 FALSE "SRS019607" "US" NA NA
"316" "SRS019974_NODE_2_length_240432_cov_14.8021" 240432 14.8021 TRUE 33.66 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS019974" "US" "VC_3541_1" NA
"317" "SRS019980_NODE_2_length_264211_cov_18.0734" 264211 18.0734 FALSE 49.42 FALSE FALSE "Siphoviridae" NA NA 1 52 TRUE "SRS019980" "US" NA "Rothia"
"318" "SRS019980_NODE_4_length_221502_cov_12.7505" 221502 12.7505 FALSE 38.64 FALSE FALSE "Siphoviridae" NA NA 0 37 FALSE "SRS019980" "US" "VC_7054_13" NA
"319" "SRS020220_NODE_1_length_341536_cov_47.3239" 341536 47.3239 FALSE 36.44 FALSE FALSE "Myoviridae" NA NA 0 62 TRUE "SRS020220" "US" "VC_7832_10" NA
"320" "SRS020220_NODE_2_length_251894_cov_17.728" 251894 17.728 FALSE 32.96 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS020220" "US" "VC_3828_3" NA
"321" "SRS020856_NODE_1_length_552925_cov_28.4381" 552925 28.4381 FALSE 32.35 FALSE FALSE "Myoviridae" NA NA 0 89 TRUE "SRS020856" "US" "VC_4090_0" NA
"322" "SRS020856_NODE_8_length_227958_cov_7.82357" 227958 7.82357 TRUE 39.1 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS020856" "US" "VC_2385_1" NA
"323" "SRS021477_NODE_16_length_200284_cov_14.2159" 200284 14.2159 FALSE 48.05 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS021477" "US" "VC_6381_15" "Actinomyces"
"324" "SRS021496_NODE_1_length_240402_cov_149.603" 240402 149.603 FALSE 28.7 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS021496" "US" "VC_6797_7" NA
"325" "SRS021954_NODE_8_length_240493_cov_16.5097" 240493 16.5097 FALSE 39.66 FALSE FALSE "Siphoviridae" NA NA 0 44 TRUE "SRS021954" "US" "" NA
"326" "SRS021954_NODE_10_length_237528_cov_152.321" 237528 152.321 FALSE 32.75 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS021954" "US" "VC_1897_5" "Veillonella"
"327" "SRS021954_NODE_11_length_228336_cov_22.7377" 228336 22.7377 FALSE 39.13 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS021954" "US" "VC_2385_1" NA
"328" "SRS022083_NODE_5_length_256959_cov_38.953" 256959 38.953 TRUE 36.95 FALSE FALSE "Myoviridae" NA NA 0 99 FALSE "SRS022083" "US" "VC_1419_6" "Neisseria"
"329" "SRS022143_NODE_6_length_231650_cov_60.5078" 231650 60.5078 FALSE 30.44 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS022143" "US" "" NA
"330" "SRS022143_NODE_9_length_204796_cov_9.87473" 204796 9.87473 TRUE 33.63 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS022143" "US" "VC_3541_1" NA
"331" "SRS022530_NODE_3_length_462844_cov_13.3093" 462844 13.3093 FALSE 26.48 FALSE FALSE "Myoviridae" NA NA 0 98 TRUE "SRS022530" "US" NA NA
"332" "SRS022530_NODE_8_length_276872_cov_26.2922" 276872 26.2922 FALSE 28.77 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS022530" "US" "VC_6797_7" NA
"333" "SRS022530_NODE_12_length_242324_cov_7.65304" 242324 7.65304 TRUE 33.6 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS022530" "US" "VC_3541_1" NA
"334" "SRS022530_NODE_13_length_234403_cov_14.7428" 234403 14.7428 FALSE 33.9 FALSE FALSE "Unassigned" NA NA 0 41 TRUE "SRS022530" "US" "VC_7654_6" NA
"335" "SRS022530_NODE_14_length_232394_cov_22.9741" 232394 22.9741 FALSE 50.06 FALSE FALSE "Siphoviridae" NA NA 0 37 FALSE "SRS022530" "US" "" NA
"336" "SRS022530_NODE_16_length_231249_cov_28.4817" 231249 28.4817 TRUE 32.79 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS022530" "US" "VC_1774_11" NA
"337" "SRS022536_NODE_5_length_391472_cov_27.173" 391472 27.173 FALSE 47.46 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS022536" "US" NA "Actinomyces"
"338" "SRS022536_NODE_7_length_277923_cov_5.65299" 277923 5.65299 FALSE 38.32 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS022536" "US" "VC_4192_1" NA
"339" "SRS022536_NODE_13_length_232920_cov_30.3865" 232920 30.3865 FALSE 42.36 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS022536" "US" "" NA
"340" "SRS022602_NODE_2_length_268354_cov_15.8128" 268354 15.8128 TRUE 41.31 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS022602" "US" "VC_3069_2" NA
"341" "SRS022602_NODE_3_length_241777_cov_6.06737" 241777 6.06737 FALSE 48.49 FALSE FALSE "Unassigned" NA NA 0 37 TRUE "SRS022602" "US" NA NA
"342" "SRS022602_NODE_4_length_227972_cov_46.9582" 227972 46.9582 FALSE 39.11 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS022602" "US" "VC_2385_1" NA
"343" "SRS022621_NODE_1_length_281825_cov_109.882" 281825 109.882 FALSE 28.75 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS022621" "US" "VC_6797_7" "Fusobacterium"
"344" "SRS022621_NODE_2_length_247584_cov_14.2696" 247584 14.2696 FALSE 45.81 FALSE FALSE "Myoviridae" NA NA 0 36 FALSE "SRS022621" "US" "VC_8879_7" NA
"345" "SRS022621_NODE_4_length_228022_cov_16.4568" 228022 16.4568 FALSE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS022621" "US" "VC_2385_1" NA
"346" "SRS022625_NODE_1_length_227830_cov_47.8578" 227830 47.8578 FALSE 39.11 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS022625" "US" "VC_2385_1" NA
"347" "SRS023352_NODE_1_length_277842_cov_25.544" 277842 25.544 FALSE 31.18 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS023352" "US" "VC_2700_6" NA
"348" "SRS023358_NODE_1_length_276734_cov_13.5505" 276734 13.5505 FALSE 33.68 FALSE FALSE "Myoviridae" NA NA 0 106 FALSE "SRS023358" "US" "VC_703_0" NA
"349" "SRS023538_NODE_2_length_203423_cov_44.5816" 203423 44.5816 FALSE 39.16 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS023538" "US" "VC_4608_2" NA
"350" "SRS023595_NODE_1_length_265806_cov_8.79388" 265806 8.79388 FALSE 40.02 FALSE FALSE "Myoviridae" NA NA 0 88 FALSE "SRS023595" "US" "VC_3542_0" NA
"351" "SRS023617_NODE_3_length_349241_cov_34.1172" 349241 34.1172 FALSE 36.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS023617" "US" "VC_7832_10" "Prevotella"
"352" "SRS023617_NODE_8_length_259108_cov_17.7553" 259108 17.7553 FALSE 60.37 FALSE FALSE "Siphoviridae" NA NA 1 54 FALSE "SRS023617" "US" NA "Atopobium"
"353" "SRS023617_NODE_9_length_257775_cov_8.88561" 257775 8.88561 FALSE 53.37 FALSE FALSE "Siphoviridae" NA NA 0 33 FALSE "SRS023617" "US" "" NA
"354" "SRS023617_NODE_15_length_203716_cov_27.2647" 203716 27.2647 FALSE 32.08 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS023617" "US" "VC_3903_0" "Oribacterium"
"355" "SRS024081_NODE_12_length_230903_cov_14.6415" 230903 14.6415 FALSE 32.69 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS024081" "US" "VC_1774_11" NA
"356" "SRS024081_NODE_17_length_203718_cov_7.10722" 203718 7.10722 FALSE 31.57 FALSE FALSE "Myoviridae" NA NA 0 64 FALSE "SRS024081" "US" "VC_240_3" NA
"357" "SRS024132_NODE_13_length_231123_cov_12.8804" 231123 12.8804 FALSE 41.81 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS024132" "US" NA NA
"358" "SRS024132_NODE_17_length_224177_cov_10.5024" 224177 10.5024 FALSE 38.94 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS024132" "US" "" NA
"359" "SRS024138_NODE_2_length_250931_cov_188.999" 250931 188.999 TRUE 35 FALSE FALSE "Myoviridae" NA NA 0 100 FALSE "SRS024138" "US" "VC_1419_0" NA
"360" "SRS024140_NODE_2_length_257726_cov_8.82234" 257726 8.82234 FALSE 36.96 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS024140" "US" "VC_1419_6" "Neisseria"
"361" "SRS024144_NODE_4_length_258083_cov_18.8003" 258083 18.8003 FALSE 36.93 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS024144" "US" "VC_1419_6" "Neisseria"
"362" "SRS024355_NODE_2_length_320741_cov_15.8487" 320741 15.8487 FALSE 51.26 FALSE FALSE "Siphoviridae" NA NA 1 59 FALSE "SRS024355" "US" "VC_8391_3" NA
"363" "SRS024441_NODE_2_length_237073_cov_35.9185" 237073 35.9185 TRUE 32.42 FALSE FALSE "Myoviridae" NA NA 0 69 TRUE "SRS024441" "US" "VC_1774_11" NA
"364" "SRS024447_NODE_1_length_212514_cov_9.48817" 212514 9.48817 FALSE 31.26 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS024447" "US" "VC_240_20" NA
"365" "SRS024580_NODE_6_length_248708_cov_26.9506" 248708 26.9506 FALSE 52.48 FALSE FALSE "Siphoviridae" NA NA 0 39 FALSE "SRS024580" "US" "VC_3139_14" NA
"366" "SRS024580_NODE_7_length_236036_cov_13.7016" 236036 13.7016 FALSE 33.01 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS024580" "US" "VC_1897_5" "Veillonella"
"367" "SRS024580_NODE_8_length_235602_cov_149.903" 235602 149.903 TRUE 33.57 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS024580" "US" "VC_3541_1" NA
"368" "SRS024580_NODE_10_length_227515_cov_21.2831" 227515 21.2831 FALSE 32.47 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS024580" "US" "VC_1774_9" NA
"369" "SRS024580_NODE_12_length_205987_cov_23.8353" 205987 23.8353 FALSE 32.11 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS024580" "US" "VC_3903_0" NA
"370" "SRS024637_NODE_2_length_269235_cov_9.49837" 269235 9.49837 FALSE 49.98 FALSE FALSE "Myoviridae" NA NA 0 41 FALSE "SRS024637" "US" "" NA
"371" "SRS042131_NODE_21_length_254450_cov_163.175" 254450 163.175 FALSE 45.62 FALSE FALSE "Myoviridae" NA NA 0 32 FALSE "SRS042131" "US" "VC_8879_7" NA
"372" "SRS042131_NODE_25_length_235767_cov_6.64831" 235767 6.64831 FALSE 32.78 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS042131" "US" "VC_1897_5" "Veillonella"
"373" "SRS042643_NODE_7_length_257708_cov_12.4115" 257708 12.4115 FALSE 35.04 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS042643" "US" "VC_178_6" NA
"374" "SRS042643_NODE_8_length_252016_cov_63.2053" 252016 63.2053 FALSE 33.12 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS042643" "US" "VC_3828_3" NA
"375" "SRS042643_NODE_10_length_240696_cov_9.46464" 240696 9.46464 FALSE 30.94 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS042643" "US" "VC_3143_0" "Fusobacterium"
"376" "SRS042643_NODE_12_length_204590_cov_53.1581" 204590 53.1581 FALSE 33.08 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS042643" "US" NA NA
"377" "SRS042910_NODE_3_length_315088_cov_11.4398" 315088 11.4398 FALSE 29.54 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS042910" "US" NA "Streptococcus"
"378" "SRS042910_NODE_6_length_222877_cov_21.4545" 222877 21.4545 FALSE 30.06 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS042910" "US" "VC_172_4" "Veillonella"
"379" "SRS042984_NODE_5_length_263381_cov_23.199" 263381 23.199 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS042984" "US" "VC_8803_5" NA
"380" "SRS043018_NODE_3_length_201704_cov_10.7451" 201704 10.7451 FALSE 39.24 FALSE FALSE "Myoviridae" NA NA 0 86 FALSE "SRS043018" "US" "VC_4608_2" NA
"381" "SRS043239_NODE_4_length_236893_cov_7.07556" 236893 7.07556 FALSE 30.96 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS043239" "US" "VC_2166_3" "Veillonella"
"382" "SRS043663_NODE_3_length_253199_cov_103.653" 253199 103.653 FALSE 33.03 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS043663" "US" "VC_3828_3" NA
"383" "SRS043663_NODE_4_length_241716_cov_30.5707" 241716 30.5707 FALSE 36.38 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS043663" "US" "VC_178_5" NA
"384" "SRS043755_NODE_1_length_227184_cov_5.73783" 227184 5.73783 FALSE 32.17 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS043755" "US" "VC_4090_3" NA
"385" "SRS044230_NODE_9_length_235552_cov_53.6224" 235552 53.6224 TRUE 42.36 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS044230" "US" "" NA
"386" "SRS044448_NODE_2_length_373986_cov_7.29712" 373986 7.29712 FALSE 47.37 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS044448" "US" NA "Actinomyces"
"387" "SRS044486_NODE_3_length_227194_cov_96.9632" 227194 96.9632 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS044486" "US" "VC_2385_1" NA
"388" "SRS044662_NODE_19_length_254188_cov_12.7721" 254188 12.7721 TRUE 34.14 FALSE FALSE "Myoviridae" NA NA 0 104 FALSE "SRS044662" "US" "" NA
"389" "SRS044662_NODE_25_length_232905_cov_15.7753" 232905 15.7753 TRUE 32.56 FALSE FALSE "Myoviridae" NA NA 0 60 FALSE "SRS044662" "US" "VC_1774_11" NA
"390" "SRS045127_NODE_1_length_246162_cov_12.4049" 246162 12.4049 FALSE 44.52 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS045127" "US" "VC_1655_3" NA
"391" "SRS045197_NODE_3_length_324668_cov_7.14177" 324668 7.14177 FALSE 32.29 FALSE FALSE "Myoviridae" NA NA 0 58 FALSE "SRS045197" "US" NA NA
"392" "SRS045197_NODE_9_length_231675_cov_18.468" 231675 18.468 FALSE 29.31 FALSE FALSE "Myoviridae" NA NA 0 58 FALSE "SRS045197" "US" "VC_1770_1" "Veillonella"
"393" "SRS045262_NODE_1_length_211049_cov_23.9758" 211049 23.9758 TRUE 39.66 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS045262" "US" NA NA
"394" "SRS045715_NODE_1_length_467018_cov_11.8268" 467018 11.8268 FALSE 35.05 FALSE FALSE "Myoviridae" NA NA 0 78 TRUE "SRS045715" "US" "VC_7832_9" NA
"395" "SRS045715_NODE_3_length_267460_cov_8.63725" 267460 8.63725 FALSE 33.45 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS045715" "US" "VC_4224_3" NA
"396" "SRS045715_NODE_6_length_218703_cov_13.0934" 218703 13.0934 FALSE 36.04 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS045715" "US" "VC_1671_4" NA
"397" "SRS046623_NODE_1_length_241565_cov_20.0282" 241565 20.0282 FALSE 39.17 FALSE FALSE "Siphoviridae" NA NA 0 48 TRUE "SRS046623" "US" NA NA
"398" "SRS046686_NODE_1_length_286903_cov_49.677" 286903 49.677 FALSE 36.91 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS046686" "US" NA "Streptococcus"
"399" "SRS046686_NODE_2_length_214097_cov_130.255" 214097 130.255 FALSE 39.5 FALSE FALSE "Myoviridae" NA NA 0 80 FALSE "SRS046686" "US" "VC_2385_0" NA
"400" "SRS047100_NODE_3_length_256983_cov_71.5093" 256983 71.5093 FALSE 49.64 FALSE FALSE "Siphoviridae" NA NA 1 47 FALSE "SRS047100" "US" "VC_7508_2" "Rothia"
"401" "SRS047265_NODE_1_length_242703_cov_6.02786" 242703 6.02786 FALSE 33.39 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS047265" "US" "VC_4998_1" NA
"402" "SRS047590_NODE_5_length_276833_cov_10.4231" 276833 10.4231 FALSE 35.9 FALSE FALSE "Myoviridae" NA NA 0 93 FALSE "SRS047590" "US" "" NA
"403" "SRS047590_NODE_10_length_227714_cov_9.36474" 227714 9.36474 TRUE 39 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS047590" "US" "VC_2385_1" NA
"404" "SRS047634_NODE_2_length_263710_cov_7.45722" 263710 7.45722 TRUE 40.06 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS047634" "US" "VC_3542_0" NA
"405" "SRS047824_NODE_9_length_234576_cov_48.782" 234576 48.782 FALSE 31.15 FALSE FALSE "Myoviridae" NA NA 0 42 FALSE "SRS047824" "US" "VC_12659_0" NA
"406" "SRS047824_NODE_10_length_228522_cov_35.1674" 228522 35.1674 TRUE 32.61 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS047824" "US" "VC_1774_11" "Veillonella"
"407" "SRS048411_NODE_3_length_252033_cov_10.1961" 252033 10.1961 FALSE 27.16 FALSE FALSE "Myoviridae" NA NA 1 60 TRUE "SRS048411" "US" "" NA
"408" "SRS048719_NODE_1_length_279258_cov_17.5972" 279258 17.5972 FALSE 38.73 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS048719" "US" "VC_703_1" NA
"409" "SRS048791_NODE_2_length_224018_cov_14.7076" 224018 14.7076 FALSE 31.5 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS048791" "US" "VC_1769_9" NA
"410" "SRS048791_NODE_4_length_204838_cov_14.6621" 204838 14.6621 TRUE 33.63 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS048791" "US" "VC_3541_1" NA
"411" "SRS048893_NODE_9_length_228881_cov_46.0352" 228881 46.0352 FALSE 32.51 FALSE FALSE "Myoviridae" NA NA 0 61 FALSE "SRS048893" "US" "VC_1774_9" "Veillonella"
"412" "SRS049147_NODE_4_length_254313_cov_5.01895" 254313 5.01895 FALSE 35.13 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS049147" "US" "VC_178_6" NA
"413" "SRS049253_NODE_4_length_248345_cov_59.4897" 248345 59.4897 FALSE 31.89 FALSE FALSE "Myoviridae" NA NA 0 30 FALSE "SRS049253" "US" "VC_3143_10" "Fusobacterium"
"414" "SRS049318_NODE_3_length_275278_cov_10.5696" 275278 10.5696 TRUE 33.64 FALSE FALSE "Myoviridae" NA NA 0 108 FALSE "SRS049318" "US" "VC_703_0" NA
"415" "SRS049318_NODE_5_length_260427_cov_7.01686" 260427 7.01686 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS049318" "US" "VC_8803_5" NA
"416" "SRS049318_NODE_9_length_212020_cov_15.2792" 212020 15.2792 TRUE 31.27 FALSE FALSE "Myoviridae" NA NA 0 68 FALSE "SRS049318" "US" "VC_240_20" NA
"417" "SRS049389_NODE_2_length_336461_cov_102.716" 336461 102.716 FALSE 32.42 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS049389" "US" "VC_4090_14" NA
"418" "SRS049389_NODE_7_length_231243_cov_30.6114" 231243 30.6114 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS049389" "US" "VC_3541_1" NA
"419" "SRS049995_NODE_4_length_400867_cov_8.25354" 400867 8.25354 FALSE 30.54 FALSE FALSE "Myoviridae" NA NA 0 90 TRUE "SRS049995" "US" NA NA
"420" "SRS050029_NODE_3_length_248730_cov_32.1946" 248730 32.1946 FALSE 44.48 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS050029" "US" "VC_1655_3" NA
"421" "SRS050244_NODE_2_length_279809_cov_19.2303" 279809 19.2303 FALSE 28.82 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS050244" "US" "VC_6797_7" "Fusobacterium"
"422" "SRS050244_NODE_4_length_260311_cov_5.0548" 260311 5.0548 FALSE 35.13 FALSE FALSE "Siphoviridae" NA NA 0 51 TRUE "SRS050244" "US" NA NA
"423" "SRS050244_NODE_6_length_250726_cov_13.6596" 250726 13.6596 FALSE 29.61 FALSE FALSE "Siphoviridae" NA NA 0 67 TRUE "SRS050244" "US" NA NA
"424" "SRS050244_NODE_7_length_249854_cov_9.23851" 249854 9.23851 FALSE 35.06 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS050244" "US" "VC_1419_0" NA
"425" "SRS050244_NODE_8_length_246665_cov_14.8171" 246665 14.8171 FALSE 32.28 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS050244" "US" NA "Prevotella"
"426" "SRS050628_NODE_1_length_211981_cov_17.5947" 211981 17.5947 FALSE 29.04 FALSE FALSE "Myoviridae" NA NA 0 56 TRUE "SRS050628" "US" NA "Streptococcus"
"427" "SRS050628_NODE_2_length_210482_cov_44.3113" 210482 44.3113 FALSE 36.67 FALSE FALSE "Myoviridae" NA NA 0 50 TRUE "SRS050628" "US" NA NA
